fieldType,Product Name,Brand,description,productImageUrl,Category,Sub Category,Prod Code,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,Unit Value,Sale Price,Base Price,GST Rate,GST Amount,Filter 1,Filter 1 Type,Filter 1 Value,additionalInfoTitle1,Filter 2,Filter 2 Type,Filter 2 Value,Filter 3,Filter 3 Type,Filter 3 Value
Product,Century Ply Look Book Laminate Beige 163 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/163-LU_N.jpg,Wooden Material,Laminate,BEIGE 163 LU,LMNTLUCBEBGE163LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Taupe 158 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/158-LU_N.jpg,Wooden Material,Laminate,TAUPE 158 LU,LMNTLUCTATPE158LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Almond Ivory 127 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/127-LU_N.jpg,Wooden Material,Laminate,ALMOND IVORY 127LU,LMNTLUCALIRY127LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Cranville Elm 3755 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/3755-LU_N.jpg,Wooden Material,Laminate,CRANVILLE ELM 3755 LU,LMNTLUCCRELM3755LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Bertie Elm 3757 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/3757-LU_N.jpg,Wooden Material,Laminate,BERTIE ELM 3757 LU,LMNTLUCBEELM3757LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Cordia Zericote 689 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/689-LU_N.jpg,Wooden Material,Laminate,CORDIA ZERICOTE 689 LU,LMNTLUCCOZTE689LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Natural Olive 788 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/788-LU_N.jpg,Wooden Material,Laminate,NATURAL OLIVE 788 LU,LMNTLUCNAOVE788LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Zebra Wood 787 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/787-LU_N.jpg,Wooden Material,Laminate,ZEBRA WOOD 787 LU,LMNTLUCZEWOD787LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Chene 704 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/704-LU_N.jpg,Wooden Material,Laminate,CHENE 704 LU,LMNTLUCCHCNE704LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Renoir’S Ebony 3437 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/3437-LU_N.jpg,Wooden Material,Laminate,RENOIR’S EBONY 3437 LU,LMNTLUCREENY3437LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Noce Altea 3939 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/3939-LU_N.jpg,Wooden Material,Laminate,NOCE ALTEA 3939 LU,LMNTLUCNOAEA3939LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Isard 647 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/647-LU_N.jpg,Wooden Material,Laminate,ISARD 647 LU,LMNTLUCISIRD647LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Sukupira Prado 639 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/639-LU_N.jpg,Wooden Material,Laminate,SUKUPIRA PRADO 639 LU,LMNTLUCSUPDO639LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Recycled Teak 462 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/462-LU_N.jpg,Wooden Material,Laminate,RECYCLED TEAK 462 LU,LMNTLUCRETAK462LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Cezamme’S Oak 4389 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/4389-LU_N.jpg,Wooden Material,Laminate,CEZAMME’S OAK 4389 LU,LMNTLUCCEOAK4389LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Warhol’S Willow 559 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/559-LU_N.jpg,Wooden Material,Laminate,WARHOL’S WILLOW 559 LU,LMNTLUCWAWOW559LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Nyana Teak 464 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/464-LU_N.jpg,Wooden Material,Laminate,NYANA TEAK 464 LU,LMNTLUCNYTAK464LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Thar Desert 774 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/774-LU_N.jpg,Wooden Material,Laminate,THAR DESERT 774 LU,LMNTLUCTHDRT774LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Sapeli 541 Lu,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/541-LU_N.jpg,Wooden Material,Laminate,SAPELI 541 LU,LMNTLUCSASLI541LU,,2795.13,,TRUE,PERCENT,15,InStock,,Sheet,1895,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Lucida,,DROP_DOWN,
Product,Century Ply Look Book Laminate Bolivian Walnut 4519 Km,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/4519-KM.jpg,Wooden Material,Laminate,BOLIVIAN WALNUT 4519 KM,LMNTVNRBOWUT4519KM,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Veneer,,DROP_DOWN,
Product,Century Ply Look Book Laminate Indiana Hickory 4517 Km,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/4517-KM_N.jpg,Wooden Material,Laminate,INDIANA HICKORY 4517 KM,LMNTVNRINHRY4517KM,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Veneer,,DROP_DOWN,
Product,Century Ply Look Book Laminate Nature Ash 2593 NP,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/2593-NP_N.jpg,Wooden Material,Laminate,NATURE ASH 2593 NP 4,LMNTVNRNAASH2593NP4,,3082.75,,TRUE,PERCENT,15,InStock,,Sheet,2090,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Veneer,,DROP_DOWN,
Product,Century Ply Look Book Laminate Chikhali Ash 2591 NP,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/2591-NP_N.jpg,Wooden Material,Laminate,CHIKHALI ASH 2591 NP 4,LMNTVNRCHASH2591NP4,,3082.75,,TRUE,PERCENT,15,InStock,,Sheet,2090,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Veneer,,DROP_DOWN,
Product,Century Ply Look Book Laminate Iseda Ash 2592 NP,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/2592-NP_N.jpg,Wooden Material,Laminate,ISEDA ASH 2592 NP 4,LMNTVNRISASH2592NP4,,3082.75,,TRUE,PERCENT,15,InStock,,Sheet,2090,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Veneer,,DROP_DOWN,
Product,Century Ply Look Book Laminate Narava Ash 2594 Np,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/2594-NP_N.jpg,Wooden Material,Laminate,NARAVA ASH 2594 NP,LMNTVNRNAASH2594NP,,3082.75,,TRUE,PERCENT,15,InStock,,Sheet,2090,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Veneer,,DROP_DOWN,
Product,Century Ply Look Book Laminate Piroda Ash 2595 Np,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/2595-NP_N.jpg,Wooden Material,Laminate,PIRODA ASH 2595 NP,LMNTVNRPIASH2595NP,,3082.75,,TRUE,PERCENT,15,InStock,,Sheet,2090,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Veneer,,DROP_DOWN,
Product,Century Ply Look Book Laminate Chikhali Walnut 2416 NP,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/2416-NP_N.jpg,Wooden Material,Laminate,CHIKHALI WALNUT 2416 NP 4,LMNTVNRCHWUT2416NP4,,3082.75,,TRUE,PERCENT,15,InStock,,Sheet,2090,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Veneer,,DROP_DOWN,
